ObjectID,pland,v,tcog,luc,yearbuilt,muni,lotarea,X,Y
55954,1.66490327989939,10.0812488770886,32,10,1997,879,50093,-79.7420328851469,40.4092399976004
56070,2.56043956043956,14.978021978022,41,10,2001,878,9100,-79.9538222326803,40.284658617073
56080,12.1699669966997,69.1006600660066,44,10,1998,945,2424,-79.9795022516091,40.2888240077646
56090,1.01847361227459,6.36656232088532,44,10,1997,945,22681,-79.9733445747093,40.284083627112
56091,0.936716095640301,4.86774838853078,44,10,1996,945,31493,-79.9733264817328,40.2842555490162
56092,2.44102564102564,15.7025641025641,44,10,1997,945,9750,-79.972976234371,40.2841582647454
56093,2.30436869899184,13.4901584253481,44,10,1997,945,10415,-79.9729716552844,40.2842017758446
56153,1.56062696491982,8.25549046660485,35,10,2000,883,88426,-80.1665669068991,40.5943610459376
56161,4.1325613894989,21.1419444999002,27,10,1999,884,10018,-80.1045178798322,40.592268062024
56190,2.18355850241787,12.393439353906,27,10,1998,884,20059,-80.0719081037,40.5951256274
56196,0.727907992429757,3.9990145245641,27,10,1999,884,89297,-80.0707169577746,40.5946369863196
56284,1.99328912678757,6.62299272988735,36,10,2000,914,25034,-79.9677584760368,40.6098233275073
56290,2.95815295815296,22.0254492981766,36,10,1998,914,15246,-79.9649022714861,40.5974980244197
56292,2.45945369184806,14.543320529236,36,10,1998,914,18744,-79.9629018902136,40.5973176637527
56297,0.946473881348423,6.03528132425792,36,10,2001,914,49658,-79.9605882942961,40.5924445312499
56331,1.63306395235033,8.55680769553424,35,10,1999,914,35761,-79.9255191627,40.5921617696
56332,1.59989097846825,8.18751703461434,35,10,1997,914,36690,-79.9243429544618,40.5918236363285
56337,2.37810945273632,13.9701492537313,41,10,1996,952,10050,-79.910379335,40.6008923795
56339,1.4455074875208,6.53598169717138,41,10,1995,952,19232,-79.9106767126474,40.6010524004122
56445,0.693548387096774,4.13978494623656,40,10,1999,880,37200,-79.7184737186,40.457072589
56627,1.97204671644649,15.6327780968792,43,10,1997,878,10446,-79.915026586,40.2715065042
56751,1.53074777526896,7.57072652410679,27,10,1999,884,30116,-80.0740372424866,40.6038409037744
56753,2.04315886134068,9.61891643709825,31,10,1998,884,21780,-80.0783394378554,40.6255296532763
56754,2.10516288816918,7.82530005715374,31,10,1999,884,20996,-80.0783394378554,40.6255296532763
56755,1.72557015556562,5.88657302522278,31,10,1998,884,26484,-80.0783582657,40.6256565844
56762,1.15577209365273,6.1821626742455,27,10,2000,884,36945,-80.0747364342,40.6036810904
56764,1.35460761966786,6.49625529143601,31,10,1996,884,30710,-80.0783582657,40.6256565844
56785,2.94666666666667,13.3733333333333,36,10,2000,927,15000,-80.067386220537,40.6082076326938
56790,2.7377074608345,12.89747169226,36,10,1999,927,12894,-80.0483544257569,40.609406961716
56791,0.744176013805004,3.34031800813509,36,10,2000,927,64904,-80.0487600331274,40.6096014297762
56792,2.27675183405009,11.9908929926638,36,10,1997,927,15812,-80.0484551910046,40.608992728963
56793,1.12975484876311,5.5430336422072,36,10,1995,927,35937,-80.0490398042966,40.6091170308639
56796,1.42782969885774,7.48405281115561,36,10,1998,927,26964,-80.0486928164319,40.6092757015897
56798,1.73658681082682,6.93894175584108,36,10,1999,927,27007,-80.0368591529455,40.6054178460157
56803,2.22100493003336,9.05333399731089,36,10,1998,927,20081,-80.0379860621529,40.6043258395384
56805,1.99078888723815,9.72119051156341,36,10,1998,927,20193,-80.038915356751,40.6032201996274
56809,1.3590340570686,9.00969191618388,36,10,1998,927,36938,-80.0352032244667,40.6016866371152
56858,0.73932141501419,3.15431752860577,36,10,1999,914,55321,-79.9654097051849,40.6028968947057
56864,2.71528316524438,17.8671599928388,36,10,2000,914,16757,-79.9640728911031,40.6001915423872
56878,0.883838383838384,3.76721763085399,35,10,1998,914,43560,-79.9413926501027,40.6001876285036
56911,2.43145369891361,10.9286083807553,35,10,1996,914,15464,-79.9218134056,40.6040671224
56920,2.25893773919537,12.0321105199291,41,10,1995,952,10713,-79.9096368963,40.6040143865
56931,2.05964738836711,11.9212390838688,41,10,1996,952,12138,-79.9081684534,40.6032148182
56932,2.06748263314588,11.9169698974529,41,10,1995,952,12092,-79.9081592407686,40.6032142528579
56953,0.656748425144083,2.88165125318322,44,10,1996,952,29844,-79.8620172123437,40.6038280577635
57182,0.149908172635445,0.458677685950413,45,10,1998,880,435600,-79.7042549393738,40.5183825396045
57292,0.582042482144513,9.84138762637974,31,10,1998,879,43124,-79.7492695868,40.4444628921
57293,1.00968188105118,15.0714615029968,31,10,1998,879,21690,-79.7495394864,40.444737006
57363,21.0144927536232,199.87922705314,27,60,1997,884,828,-80.1065789346,40.6111725116
57364,21.0144927536232,202.173913043478,27,60,1997,884,828,-80.1065982869744,40.6112328499508
57373,2.17565269580874,21.6915074522357,27,10,1999,884,19994,-80.0825890113009,40.6149446524172
57374,1.53380356667554,15.0019962736226,27,10,1997,884,30056,-80.0825768338741,40.6152186104109
57406,2.06944931602946,11.7452522924287,36,10,1997,927,19957,-80.0673127653,40.6106410256
57422,3.75582152336121,24.0372577495117,36,10,1999,927,19969,-80.0465823491834,40.6122127326078
57428,2.65280744826707,20.3743264356088,36,10,1997,927,31363,-80.0448619402318,40.6112931178446
57429,4.66666666666667,32.7098765432099,36,10,1999,927,16200,-80.0443443412141,40.6117769217975
57435,1.57055661838389,11.6880750660472,36,10,1995,914,54885,-79.9861604673741,40.6084011482745
57439,1.68686243586928,11.6463378116703,36,10,1998,914,50093,-79.9834614816787,40.6068274223361
57440,1.51033066172621,12.2840227153732,36,10,1998,914,49658,-79.9834614816787,40.6068274223361
57451,0.622798045232413,3.02079781793386,39,10,2000,938,43995,-79.9643575265,40.6154687095
57455,5.18207282913165,45.7516339869281,36,60,1995,914,2142,-79.9514355924943,40.614536030393
57497,4.8460661345496,70.3534777651083,35,60,1996,914,1754,-79.9341178512511,40.6135241296984
57524,2.10294564227148,10.4084421500152,41,10,1995,952,13172,-79.9170444476518,40.6103281176033
57526,1.89658614493911,10.391295667798,41,10,2000,952,10018,-79.9168437850652,40.6111945257102
57527,2.57510729613734,16.5685198123565,41,10,1999,952,10019,-79.916673620921,40.6109461592927
57531,1.5966735966736,9.47193347193347,41,10,1999,952,12025,-79.9166744023198,40.61032489051
57541,0.42506636057106,2.2132147212856,41,10,1998,952,55756,-79.8967151326496,40.6140218906462
57542,0.278207410433751,1.74317370453595,41,10,1999,952,102801,-79.8946568831163,40.6176680538318
57543,0.291825955000438,1.45912977500219,41,10,1999,952,102801,-79.8944920302624,40.6176817465215
57710,3.87826086956522,20.3826086956522,42,10,1998,916,5750,-79.7309582197162,40.6122627737116
57825,1.07079577844542,5.85471073106848,38,10,1998,938,25962,-79.9396164520414,40.6185574631425
57828,1.81534622582658,13.1004366812227,38,10,1997,938,16030,-79.929486215838,40.6228029699586
57830,1.82530795072788,10.4087346024636,38,10,1996,938,17860,-79.9371010122808,40.6198279637222
57833,1.07582909336112,5.13700729479556,38,10,1998,938,32626,-79.9353496996889,40.618889442372
57834,1.45557563620378,7.71259707907976,38,10,1998,938,20473,-79.9355033776727,40.6188581863983
57866,7.04280155642023,42.3346303501946,38,60,1998,938,2570,-79.9282041331676,40.6175512828101
57867,9.60773166571916,60.8868675383741,38,60,1998,938,1759,-79.9282070686915,40.6175552932009
57869,9.10690717113946,43.5107787065552,38,60,1997,938,2273,-79.927984165066,40.6178151551616
57870,11.5165336374002,56.1003420752566,38,60,1997,938,1754,-79.927978881123,40.6178079364581
57874,7.06880301602262,36.1294376374489,38,60,1999,938,3183,-79.9259842791437,40.6201912107677
57875,6.21438263229308,22.6594301221167,38,60,1996,938,3685,-79.9256784414425,40.621214634694
57879,4.98579178506846,26.5047791268406,38,60,1997,938,3871,-79.9255596937223,40.6214562205434
57898,1.8195674954749,13.3276174144994,41,10,1999,952,10497,-79.8738023972,40.6201828828
57903,1.33414190418435,10.0667070952092,41,10,1999,952,11543,-79.8706285625,40.6242471976
57906,0.377150353298948,2.65943174025819,41,10,1998,952,67082,-79.8737096665,40.6204563847
57916,0.747278430407774,3.93628144412325,44,10,1996,952,32518,-79.8618410363,40.6208576922
57961,3.47916666666667,19.875,42,10,1998,916,4800,-79.7262405800299,40.6248419774142
58034,0.404815729982651,3.02823195415593,48,10,2000,938,57063,-79.983150346,40.6336547714
58067,2.19817712141151,8.10547350977238,38,10,1998,938,20517,-79.9287127964237,40.6304114287724
58128,0.658865696816361,3.3101412608054,43,10,2000,916,37944,-79.7186669388586,40.6342568718289
58208,1.96355085243974,10.461493239271,16,10,1995,938,34020,-80.0543076086,40.528115186
58279,0.119566880930517,0.526094276094276,43,10,2000,916,209088,-79.7097536765358,40.639075963758
58299,5.56655301722251E-02,0.402474672062178,59,10,1999,911,411206,-79.9390769695,40.2239371668
58307,1.78404971517349,14.2387364060073,43,10,1999,938,38620,-79.9537226567191,40.6516253111816
58314,1.30382209137269,8.00693969822827,16,10,1998,938,57063,-80.0528939823,40.5287230532
58332,0.288988719536898,1.30630103441757,43,10,2000,938,111077,-79.9267306078,40.6486967906
58655,0.278834482023048,0.967032520531665,23,10,1998,905,196891,-80.1502209017065,40.4263865996866
58730,3.312,21.68,23,10,1998,905,6250,-80.1098846101523,40.3972053743199
58767,0.208158628769901,1.57605818925783,23,10,2001,905,168141,-80.1465840455,40.4070540382
58777,3.9412750024633,20.8000788255,23,10,1996,905,20298,-80.1228594619807,40.3774367635033
58779,8.79907916613378,48.3054098989641,23,60,1995,905,7819,-80.1296241173,40.390963932
58780,9.25324675324675,45.7251082251082,23,60,1998,905,7392,-80.1281309688,40.3915528117
58781,1.94438344678897,9.50032938733955,23,10,1998,905,50093,-80.1308755934154,40.3880410828314
58782,9.94726047465573,41.0196308233226,23,10,1998,905,6826,-80.1285636416,40.3917562828
58787,5.81905141490634,32.9453965723396,23,10,1997,905,12545,-80.1240725784901,40.3781772059322
58788,4.63371846833222,26.0117355271913,23,10,1997,905,16531,-80.1303927234641,40.387109892561
58790,9.75609756097561,76.8292682926829,23,60,1998,905,6970,-80.1269659445,40.3917635581
58794,2.49176450713743,13.970774558662,23,10,1997,905,11839,-80.1471276289,40.4058382974
58796,3.61509367578503,19.8786172926379,23,10,1998,905,22738,-80.1249595290754,40.3894482058136
58797,4.20468401799605,29.9583736282218,23,10,1999,905,23783,-80.1245752276571,40.3889632707637
58798,4.3658810325477,18.4287317620651,23,10,1998,905,17820,-80.1309027151,40.3902401629
58800,9.25324675324675,57.5892857142857,23,60,1998,905,7392,-80.1279343709,40.3915883752
58804,2.479413627726,12.1527463577957,24,10,2001,905,11051,-80.1091197748807,40.4055722926744
58805,2.23529411764706,9.33031674208145,24,10,2001,905,11050,-80.1090087996815,40.4054967052902
58808,9.25324675324675,49.6617965367965,23,60,1998,905,7392,-80.1283202852,40.3915185655
58809,3.17378497790869,15.8541973490427,23,10,1999,905,27160,-80.1232535760998,40.3904985902637
58810,1.71969045571797,16.0963026655202,16,10,1999,905,11630,-80.0827500333,40.5110687924
58816,9.94726047465573,52.8127746850278,23,10,1999,905,6826,-80.1278282201,40.3918893165
58817,2.78849097030915,24.126109580655,23,10,1999,905,32670,-80.1244592703367,40.3893473907686
58822,3.85485972974827,24.0071335482543,23,60,1999,905,14579,-80.1212384513672,40.3903034856924
58944,1.57255182273052,7.38225716781828,28,10,1999,910,25182,-79.8639622652,40.5199283897
58963,4.0656662819033,12.8767474669745,33,60,1997,910,7797,-80.2101492289006,40.4547536733949
58965,5.28182157521463,18.7943262411348,33,60,1996,910,5358,-80.2084078388901,40.4545110082804
58968,12.6550868486352,54.5285359801489,33,60,1995,910,1612,-80.2085454889168,40.4559283320626
58969,12.6550868486352,52.4193548387097,33,60,1995,910,1612,-80.2085502708861,40.4558709386316
58970,4.90503715937242,19.1907514450867,33,60,1995,910,6055,-80.2086307671405,40.4548451773316
58972,8.88559792669382,44.4279896334691,33,60,1995,910,2701,-80.2084805648715,40.4548117737151
58977,1.14912280701754,4.31286549707602,33,10,1999,910,34200,-80.2467552382865,40.4538566799908
58984,4.77987421383648,17.7201257861635,33,60,1996,910,6360,-80.2087395894699,40.4548622971228
58985,10.234337637494,51.5542802486848,33,60,1996,910,2091,-80.2103946098854,40.4550605586864
58986,5.23116596058206,20.5194326763677,33,60,1996,910,5429,-80.2096419997292,40.4549704004836
58988,3.04185593770279,16.1826735885788,33,10,1998,910,12328,-80.2413467262783,40.4637823807701
58989,1.85667901403942,18.3975854026615,33,10,1999,910,21867,-80.2411364779583,40.4638697616001
58990,2.4610492845787,11.4658187599364,33,10,1998,910,15725,-80.2418342718533,40.4632476684869
58993,13.2459016393443,57.0491803278689,33,60,1996,910,1525,-80.2079084705497,40.4546168572728
58994,1.60271518808334,9.09776562647308,33,10,1995,910,21214,-80.2130968093102,40.4584371832272
58996,2.7410402247653,17.1315014047831,33,10,2000,910,14593,-80.2412252851894,40.4635205067488
58997,10.2539530426449,52.6114039290848,33,60,1997,910,2087,-80.2092468186413,40.4546455700341
58998,2.78549495540284,17.4002047082907,33,10,1998,910,13678,-80.2415302541797,40.4633892319187
59000,3.08009909165979,20.4789430222956,33,10,2000,910,12110,-80.2420223483396,40.463481469649
59001,1.63362845725926,8.17597743477239,33,10,1999,910,25526,-80.2417183306659,40.4636230330808
59003,1.4207731997308,13.6095117026845,33,10,1999,910,13373,-80.2416822630165,40.4633184502028
59004,2.72351347497505,16.2697846855839,33,10,1999,910,14026,-80.2415800931426,40.4633660247988
59123,2.67911200807265,13.188698284561,31,10,1997,923,19820,-80.0721157218088,40.6296393062784
59127,3.56423992815781,17.3845725079739,31,10,1998,923,32293,-80.0749006182087,40.6279499460649
59130,1.13976124885216,3.01120293847567,31,10,1998,923,272250,-80.124124292086,40.6485858146991
59131,0.918282163064651,4.03371672386606,31,10,1999,923,86248,-80.1299683900737,40.6263071970684
59133,4.12835061631775,23.3483336594274,31,10,1998,923,15333,-80.1273023337,40.6690670064
59144,2.18541108685377,10.6547230537238,31,10,1996,923,44431,-80.1118261055139,40.6447682787779
59149,3.48999534667287,17.0260069282871,31,10,1997,923,19341,-80.1254313218,40.6664488388
59154,1.43481523994526,8.38815063352611,31,10,1998,923,45302,-80.1105135207847,40.6406017478211
59156,3.63893113187052,20.6495763632414,31,10,1995,923,18412,-80.1279785238,40.6660852955
59157,1.27815350251287,6.07122913693615,27,10,1995,923,32234,-80.091013849947,40.6477858511829
59158,2.45208943305829,10.8963268565345,31,10,1997,923,30056,-80.1188818277,40.6461168645
59159,1.40704261858037,5.61335949938905,17,10,1997,923,81021,-80.0648331172,40.3950756674
59162,0.704874302804947,3.71190687899119,40,10,1999,923,61855,-80.2160280005,40.6121329309
59163,5.36598981229502,29.642034749843,31,10,1995,923,14331,-80.0697879814496,40.6188797952869
59167,3.59316604378003,18.0459156433529,31,10,1996,923,18730,-80.1255411989,40.6650344183
59169,1.85843126537305,6.31137833652182,31,10,1996,923,54885,-80.113008479002,40.6400480066131
59170,2.09165887254485,6.64484312558456,31,10,2000,923,47044,-80.1131669573844,40.6435278628358
59171,2.23370064279155,7.06611570247934,17,10,1998,923,43560,-80.0647303351,40.3954342574
59176,1.41652212359283,12.7606026595926,27,10,1999,923,58806,-80.1033569816261,40.6473972529345
59180,2.1053810403718,11.2660283330534,27,10,1996,923,17859,-80.0897639070222,40.6484435960152
59181,0.855664078804575,3.97779447366224,9,10,1997,923,47916,-80.0309289541,40.4692040447
59182,3.69906740940101,17.1183576391062,31,10,1997,923,15977,-80.1326490611,40.6713341961
59184,2.98875612646955,14.4824935131499,17,10,1997,923,31217,-80.0644065928,40.3955730074
59185,1.69087457507395,10.3130104631142,45,10,1997,923,45302,-80.0376760011,40.6775641972
59188,2.90376620959236,12.0990258733015,31,10,1998,923,32234,-80.1136264702176,40.6453115365024
59192,2.35954339646706,15.0436834385562,27,10,1999,923,15681,-80.0928395536787,40.6467638349331
59193,2.5532210936413,14.2896897175456,27,10,1999,923,14374,-80.0891778396763,40.6484605382209
59194,2.84097896937646,16.3981470093879,15,10,1998,923,24393,-79.9134423019,40.4478673096
59195,0.85345545378851,5.01665278934222,27,10,1997,923,43236,-80.0729355194102,40.6566047752914
59197,1.13197870365848,5.57685732428076,27,10,1999,923,81892,-80.1029959910637,40.6474081214894
59199,4.24505875161312,21.5309379881818,31,10,1997,923,14723,-80.1257366183,40.6683216692
59200,2.05580029368576,11.0649210978056,31,10,1998,923,48351,-80.1127919649033,40.6455104824463
59201,2.23366631507104,12.8435813116585,31,10,1998,923,32234,-80.1280233144,40.6657588801
59206,2.33658508090426,12.0334131666569,31,10,1997,923,17119,-80.1299104422,40.6716025729
59207,5.42053425919365,29.1504286827747,31,10,1997,923,14113,-80.0699114084035,40.6189379816343
59208,1.41272868545596,10.6148901603447,31,10,1998,923,56628,-80.1265841641,40.6634734157
59209,3.82636231692835,22.9581739015701,31,10,1999,923,15158,-80.1262743715,40.6686297205
59213,1.61845730027548,9.37404346495256,31,10,1998,923,26136,-80.1295495619,40.6716174042
59215,2.1893472617521,13.261189128327,31,10,2001,923,31973,-80.1148464427786,40.6445117773786
59218,3.96184419713831,15.2623211446741,31,10,1998,923,15725,-80.1321493431,40.672418314
59219,1.20827148134084,8.88942589843615,45,10,1999,923,57934,-80.0376760011,40.6775641972
59222,1.29776833820062,6.63720269236175,31,10,1998,923,64033,-80.1264819526,40.6637657815
59228,3.84388980456793,20.7087355780551,31,10,1999,923,16988,-80.128700966,40.6670966353
59231,0.956975228161669,5.67144719687093,27,10,1999,923,38350,-80.0730363708645,40.6571614865827
59239,3.25712645877176,18.8014157260379,31,10,2000,923,20908,-80.1283860939,40.6659754253
59243,1.4575931493122,8.29006103671313,31,10,1999,923,54885,-80.1266741372,40.663838236
59255,1.05647787751211,5.62395742314719,36,10,1996,929,12589,-80.1987851722,40.3928212665
59468,3.66233766233766,16.1688311688312,29,10,1997,929,7700,-80.224397438706,40.4499493983844
59491,2.67178563033769,16.250097939356,29,10,1995,929,12763,-80.203946851081,40.446183542714
59500,2.7009850651414,13.2109945980299,29,10,1995,929,12588,-80.2044487982,40.4441080689
59503,16.082711085583,80.413555427915,29,60,1995,929,1741,-80.2060963224369,40.4458634934144
59504,12.6865671641791,73.5361653272101,29,60,1995,929,1742,-80.2060133450487,40.4459562740383
59505,9.05572755417957,49.2260061919505,29,60,1995,929,2584,-80.2061099544,40.4458482509
59506,12.6865671641791,73.4787600459242,29,60,1995,929,1742,-80.2060548337428,40.4459098837264
59508,1.76682299051151,10.0119969462319,29,10,1996,929,18338,-80.1992357849,40.4450532024
59509,2.53777443860088,15.1932548626763,29,10,1996,929,11979,-80.1968372934825,40.445424105103
59510,2.52869738812178,14.7230078189985,29,10,1997,929,12022,-80.1998560617044,40.4450282705412
59518,7.98218568002741,33.9842411784858,29,60,1996,929,2919,-80.2170872861857,40.4471918101324
59519,7.67213114754098,35.3770491803279,29,60,1996,929,3050,-80.2182594451,40.4446664692
59524,1.92418862003468,15.6908084895532,36,10,1998,929,12109,-80.2109816001475,40.3875534375458
59530,2.53777443860088,12.1629518323733,29,10,1998,929,11979,-80.2017530236,40.4452537524
59531,2.53777443860088,12.8558310376492,29,10,1996,929,11979,-80.2017530236,40.4452537524
59533,1.51249155975692,7.22934953860004,29,10,1997,929,22215,-80.2003530783,40.4450082931
59535,1.49020792428133,7.30000503448623,29,10,1997,929,19863,-80.2153580029,40.4477387102
59540,1.28631058863617,6.8404463753301,29,10,1997,929,23478,-80.2106152039,40.4510443226
59541,1.71777848034566,8.06196648751186,29,10,1997,929,18978,-80.2038935023398,40.443347098644
59542,1.66590481995023,6.71440906089695,29,10,1997,929,19689,-80.2047021842769,40.4440789906378
59543,1.92275816343444,14.884800265208,17,10,1998,929,12066,-79.9391396497,40.4846068165
59545,1.64265129682997,17.4735830931796,29,10,1999,929,10410,-80.2153580029,40.4477387102
59546,2.51152751888551,15.402727361915,29,10,1999,929,10193,-80.2153580029,40.4477387102
59547,2.42691154422789,12.9872563718141,29,10,1999,929,10672,-80.2153580029,40.4477387102
59549,2.90613193839,18.40550227647,29,10,1998,929,10323,-80.2153580029,40.4477387102
59550,2.21018109225724,11.4002566661914,29,10,1998,929,14026,-80.197342262386,40.4454038080109
59551,2.39755543367547,11.9877771683773,29,10,1998,929,12763,-80.1975465465916,40.4468624015688
59552,2.52869738812178,13.583430377641,29,10,1998,929,12022,-80.196896935479,40.4454217078087
59555,2.34682909351487,12.9075600143318,29,10,1999,929,11164,-80.2153580029,40.4477387102
59556,2.28838035992002,12.145449159446,29,10,1998,929,13503,-80.2037464754094,40.4431693871367
59557,1.23828958352657,6.26101474816807,29,10,1998,929,21562,-80.203763427943,40.4432075140576
59558,2.82160447449704,13.3984472827448,29,10,1999,929,11979,-80.205521203936,40.4448359724514
59560,1.92556933901129,11.7385669320496,29,10,1999,929,10802,-80.2153580029,40.4477387102
59561,1.94674012855831,9.34190388735843,29,10,1998,929,16335,-80.2046854530548,40.4440835016056
59563,2.01976169718105,10.8398721301947,29,10,1998,929,13764,-80.2106152039,40.4510443226
59564,2.08285822881034,11.2276700874192,29,10,1999,929,13155,-80.2163687849813,40.4475419243219
59565,2.39731375917539,11.9865687958769,29,10,1999,929,12806,-80.1975033862,40.4465902627
59571,2.2171363181233,11.1071377485338,29,10,1999,929,13982,-80.1980143906823,40.4468090625491
59572,0.777860882572924,6.80628272251309,29,10,1998,929,26740,-80.2201895180645,40.4548593607652
59573,3.66040361864997,20.1530967292971,29,60,1999,929,7185,-80.2210100857,40.4413898092
59574,6.92375109553024,29.2725679228747,29,60,1999,929,3423,-80.221266052,40.4411883465
59575,6.8815331010453,31.0975609756098,29,60,1999,929,3444,-80.2210730597,40.4414197934
59578,3.69899759988705,21.6574897642242,29,60,1999,929,7083,-80.2208540275,40.4413363613
59579,6.94403750366247,29.358335774978,29,60,1999,929,3413,-80.2208069803,40.4410645903
59580,6.94607268464244,30.3341148886284,29,60,1999,929,3412,-80.220851728,40.4413366033
59581,3.70840383530739,18.2600112803158,29,60,1999,929,7092,-80.2208023815,40.4410650744
59584,0.735396626237279,6.15851108322877,29,10,1998,929,28692,-80.2194485316296,40.4557560645049
59586,1.89508999410618,9.48451738677064,29,10,1998,929,22057,-80.2195760721949,40.4554991548072
59587,0.936504963476306,8.89211462820753,29,10,1999,929,21356,-80.2191503768582,40.455398968561
59681,2.5498150046806,13.0700307582579,34,10,1996,935,44866,-80.0193651624209,40.6255855350106
59683,7.84655623365301,43.59197907585,42,10,1995,935,6882,-80.02408418791,40.6708695625733
59687,2.24015995852927,11.8265634835413,42,10,1996,935,27007,-80.0201326529437,40.6652166138562
59688,1.82240739166171,13.5334296970212,42,10,1998,935,35283,-80.0213925380382,40.6654944185572
59693,3.59438541256723,18.2277318640955,34,10,1999,935,15246,-80.0158673163527,40.6347392615075
59696,0.895488366792035,4.72003777332747,30,10,1995,935,61419,-80.0454265012,40.6413907182
59699,0.909114795449171,5.78049869938779,30,10,1995,935,38059,-80.0454265012,40.6413907182
59700,2.88999569575109,17.0079321158458,30,10,1996,935,16263,-80.0501263794002,40.6425396828389
59703,3.80363420729383,26.6847388707696,30,10,1996,935,23609,-80.0310212908575,40.6330789991475
59783,2.29973015425511,10.1453944983688,33,10,1996,935,24829,-80.0575170914,40.6555239514
59784,2.44239435422158,12.5775869398861,34,10,1996,935,47044,-80.0194152916813,40.6253140744165
59785,3.79071898691994,18.9535949345997,42,10,1996,935,24006,-80.0251431727774,40.6648847087381
59786,1.66488573299783,7.87287580572886,30,10,1996,935,29011,-80.0602702756852,40.6419343941343
59787,3.18439891384843,15.9158232535176,30,10,1997,935,16204,-80.0585113632252,40.6438575301096
59789,2.62167125803489,13.0853994490358,42,10,1996,935,21780,-80.0339898776558,40.6715245081507
59792,2.21857818076589,11.8066943185107,42,10,1995,935,20734,-80.0300682686366,40.6666455886939
59793,2.29054260409244,11.137127150565,30,10,1996,935,19646,-80.0584562259627,40.644011083554
59795,2.1093957945169,10.7299707213202,34,10,1997,935,30056,-80.0119148530933,40.6339334796538
59798,1.58805291931934,8.28343549570445,34,10,1996,935,42253,-80.0120539506964,40.6334786812776
59800,2.9495433448121,17.4177771123422,34,10,1998,935,20037,-80.0126194755225,40.635291995056
59803,2.66116941529235,16.9508995502249,42,10,1997,935,21344,-80.0221571674191,40.6654074272504
59804,2.36160311175939,9.5506008196152,42,10,2000,935,28794,-80.0227032541933,40.6654602407672
59806,4.50753411369075,23.6823384854168,30,10,1998,935,15463,-80.0423982514506,40.6340352660777
59808,3.40214243023309,18.5738586731645,30,10,1998,935,21751,-80.0427080436,40.634025129
59809,4.3725760040035,21.0183910922057,30,10,1997,935,15986,-80.0427080436,40.634025129
59810,3.50945603431468,18.4733866250731,30,10,1998,935,20516,-80.0427080436,40.634025129
59811,2.62167125803489,16.6483011937557,42,10,2000,935,21780,-80.0343993705996,40.6715004445272
59813,2.26117008146137,11.8291779807455,42,10,1996,935,20255,-80.0274574766822,40.6657226327362
59815,4.49474430902173,19.9522796156574,30,10,1997,935,15507,-80.0424696346894,40.6359670132445
59817,1.5633608815427,11.2488521579431,34,10,1998,935,87120,-80.0173208041377,40.628208655628
59818,2.16454272863568,21.907796101949,42,10,1996,935,21344,-80.0251324423956,40.664997506145
59819,1.44232502794505,8.89433767232779,34,10,1996,935,83199,-80.0167493911336,40.6285516028872
59822,2.99424432516329,16.3616374571558,30,10,1997,935,15463,-80.0482732485328,40.6409990585109
59824,1.98537539324887,17.8343678258651,42,10,1999,935,23522,-80.0251380630718,40.664938421789
59831,1.10797445806995,4.45826286581484,34,10,1997,935,155509,-80.0194899430968,40.6253220155371
59832,3.44977353105417,20.953030961097,34,10,1995,935,16117,-80.013048476906,40.6350956846871
59833,3.2316703696223,20.0632868780718,30,10,1997,935,14853,-80.046899186733,40.641302576537
59835,2.58794985847149,12.9397492923575,33,10,1995,935,24730,-80.0571966315,40.6556781131
59837,3.52464550979068,17.609723160027,33,10,1997,935,14810,-80.057962934,40.6557650625
59838,3.03888888888889,17.0722222222222,33,10,1997,935,18000,-80.0574818637,40.6555204434
59839,3.98804151624549,18.2141245487365,30,10,1997,935,17728,-80.0426022624988,40.6358592677454
59840,2.07640911427103,19.7019016618126,34,10,1997,935,58370,-80.0159117347,40.6233829444
59841,1.78403496155336,13.5282403053604,42,10,1999,935,36154,-80.0204484514908,40.6652852881412
59842,2.86493208341305,18.4522670748039,34,10,1995,935,20908,-80.0133284499676,40.6350831526875
59845,2.03644561337592,13.0527897801991,34,10,1998,935,26615,-80.010285227199,40.6349925899027
59847,4.50753411369075,23.8181465433616,30,10,1997,935,15463,-80.0412148759227,40.6343483572593
59849,0.342591851436805,1.74753862162811,30,10,1998,935,312325,-80.0350384725618,40.6379331009497
59850,4.7887323943662,25.8169014084507,30,10,1997,935,14200,-80.0427236039845,40.6342989884528
59851,3.59438541256723,17.9522497704316,34,10,1997,935,15246,-80.0126927574295,40.6350131041734
59852,4.7887323943662,26.2253521126761,30,10,1998,935,14200,-80.0420884592885,40.6340454031393
59853,2.02529182879377,13.4260700389105,30,10,1998,935,51400,-80.0305708438502,40.632393810127
59854,2.82514992503748,17.0539730134933,34,10,1998,935,21344,-80.0129546812163,40.6353603957998
59858,3.32037092431947,17.6787316781334,30,10,1998,935,13372,-80.0470939830091,40.6415298984495
59859,2.90222772277228,14.5420792079208,30,10,1997,935,16160,-80.048147391829,40.6410365978818
59860,2.76444969365911,12.9844245958515,30,10,1998,935,27094,-80.0435990110718,40.6356812550695
59862,1.78403496155336,9.86336228356475,42,10,1998,935,36154,-80.0185890760703,40.6654323739412
59863,2.98392282958199,16.6623794212219,30,10,1998,935,15550,-80.0478814280884,40.6411821504334
59864,2.97809657999231,16.6261047777635,30,10,1998,935,15614,-80.0484075329176,40.6409613690947
